CUSTOMER_NUMBER;CUSTOMER_GROUP; ;TRAY020;TRAY030;TRAY010010;TRAY010030;TRAY010040;TRAY010050;TRAY010060;TRAY010070;TRAY010080;TRAY010090;TRAY010110;TRAY010120;TRAY010020010;TRAY010020020;TRAY010100010;TRAY010100020;TRBD010;TRBD030;TRBD060;TRBD070;TRBD080;TRBD090;TRBD100;TRBD020010;TRBD020020;TRBD020030;TRBD020040;TRBD020050;TRBD020060;TRBD040010;TRBD040020;TRBD050010;TRBD050020;TRBD050030;TRDY010010;TRDY010020;TRDY010030;TRDY010040;TRDY010050;TRDY010060;TRDY010080;TRDY010100;TRDY010110;TRDY010120;TRDY010130;TRDY010140;TRDY010150;TRDY010160;TRDY010170;TRDY010180;TRDY010190;TRDY010200;TRDY010210;TRDY010220;TRDY020010;TRDY020020;TRDY020030;TREK010;TREK020;TREK030;TREK040;TRIT010;TRIT020;TRIT030;TRIT040;TRIT060;TRKD010010;TRKD010020;TRKD010030;TRKD020010;TRKD020020;TRKD020030;TRKD020040;TRKD020050;TRKD020060;TRKD030010;TRKD030020;TRKD030030;TRKD030040;TRKD030050;TRKD030060;TRKD030070;TRKD030080;TRKD030090;TRKD030100;TRKD030110;TRKD030120;TRKD040010;TRKD040020;TRKD040030;TRKD040040;TRKD040050;TRKD040060;TRKD040070;TRKD040080;TRKD050010;TRKD050020;TRKD050040;TRKD050050;TRKD050060;TRKD050070;TRKD050080;TRKD050090;TRKD060010;TRKD060020;TRKD060030;TRKD060040;TRKD060050;TRKD060060;TRKD060070;TRKD070010;TRKD070020;TRKD050030010;TRKD050030020;TRKD050030030;TRKD050030040;TRKD050030050;TRKD050030060;TRKD050030070;TRKD050030080;TRKD050030090;TRKD050030100;TRKD050030110;TRKD050030120;TRKD050030130;TRKK010;TRKK020;TRKK030;TRKK040;TRKK050;TRKK060;TRKY020;TRKY010010;TRKY010030;TRKY010040;TRKY010050;TRKY010060;TRKY010070;TRKY030010;TRKY030020;TRKY030070;TRKY030080;TRKY030090;TRMD020;TRMD130;TRMD010010;TRMD010020;TRMD040010;TRMD040020;TRMD040030;TRMD040040;TRMD040050;TRMD040060;TRMD040070;TRMD040080;TRMD060010;TRMD060020;TRMD060030;TRMD060040;TRMD060050;TRMD070010;TRMD070020;TRMD070040;TRMD070050;TRMD070060;TRMD070070;TRMD070080;TRMD070090;TRMD070100;TRMD070140;TRMD070160;TRMD070170;TRMD070180;TRMD070190;TRMD070200;TRMD070210;TRMD070220;TRMD070230;TRMD070240;TRMD070250;TRMD070270;TRMD070280;TRMD070300;TRMD070310;TRMD070340;TRMD070350;TRMD070360;TRMD070370;TRMD070380;TRMD070390;TRMD070400;TRMD070410;TRMD070420;TRMD080010;TRMD080020;TRMD080030;TRMD080050;TRMD080070;TRMD090010;TRMD100010;TRMD100020;TRMD100030;TRMD100040;TRMD110010;TRMD110020;TRMD110030;TRMD120010;TRMD120020;TRMD140010;TRMD140020;TRMD140030;TRMD140040;TRMD140050;TRMD030010010;TRMD030010020;TRMD030010030;TRMD030010040;TRMD030010050;TRMD030010060;TRMD030020020;TRMD030020030;TRMD030020040;TRMD070030010;TRMD070030020;TRMD070150010;TRMD070150020;TRMD070320010;TRMD070320020;TRMD090020010;TRMD090020020;TRMD090020030;TRMK010;TRMK020;TRMU010;TRMU020;TRMU030;TRMU050;TRMU060;TRMU070;TRMU090;TRMU100;TRMU110;TRMU120;TRMU130;TRMU150;TRMU160;TRMU170;TRMU180;TRMU190;TRMU040010;TRMU040020;TRMU080010;TRMU080020;TRMU080030;TRMU080040;TRMU080050;TRMU080070;TRMU080090;TRMU080120;TRMU080130;TRMU140010;TRMU140020;TRMU140030;TRMU140040;TROF010;TROF030;TROF040;TROF050;TROG020;TROG040;TROG060;TROG070;TROG010010;TROG010020;TROG010030;TROG010040;TROG010050;TROG010060;TROG010070;TROG050020;TROG050030;TRVS020;TRVS030;TRVS040;TRVS050;TRVS060;TRVS080;TRVS010010;TRVS010020;TRVS070010;TRVS070020010;TRVS070020020;TRVS070020030;TRVS070020040;TRVS070020050;TRVS070020060;TRVS070020070
C17042202;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0780218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9219782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C17122920;SC2;;0;0;0,0851851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0055553;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0327510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2127026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3315796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0322137;0;0;0;0;0,3000126;0
C16800396;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0097294;0,0023682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0275428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0160139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1909997;0;0;0;0;0;0;0;0;0;0;0;0,7392372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000720;0,0140366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C17117146;SC1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0174555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1160723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8664722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C16735312;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3592143;0;0;0;0;0;0;0;0;0;0;0;0,2594626;0;0;0;0;0,3781640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0031591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C16821924;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0257541;0;0;0;0;0;0;0;0;0;0,1226161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7418949;0;0,0778496;0;0;0;0;0;0,0073350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0245502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C17128906;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1487160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8512840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C17009458;SC1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0065017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0414472;0;0,9520511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C16813444;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0019380;0;0;0;0;0;0,1319594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0098222;0,0494242;0,0179360;0;0;0;0;0;0,0364422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2093600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0732847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0104505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0321389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3447586;0;0;0;0;0;0;0;0;0,0824853;0
C16734390;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2137878;0;0;0;0;0;0;0;0;0;0;0;0,7457251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0329616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0075255;0;0;0;0;0;0;0;0;0
C17045298;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2472526;0;0;0;0;0;0;0;0;0;0,1197846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2901668;0;0;0;0;0;0;0;0;0;0;0;0,2312851;0;0;0;0;0,0732380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0382729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C16801144;SC2;;0;0;0,1501676;0;0;0,0599257;0;0;0,2462218;0,1728775;0;0;0;0;0;0,0855746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0024713;0;0,0017471;0;0;0;0;0;0;0,0170978;0;0;0;0;0;0;0;0;0;0,0008337;0;0;0;0;0;0;0;0;0;0,0076566;0;0;0;0;0;0;0;0;0;0;0;0,0100982;0,0024985;0;0;0;0;0;0,0134336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0007996;0;0,0032939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0018970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0602249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0057961;0;0;0;0,0011027;0;0,0053387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0442158;0;0;0;0;0,0029204;0;0;0;0;0;0,0004394;0;0;0;0;0;0;0,1033675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C17021646;SC3;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5551052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4448948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C17128910;SC2;;0;0;0,0527369;0;0;0,0035963;0;0;0,0094809;0,0158553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0205186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0045067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0035544;0,0005008;0;0;0;0;0;0,0405143;0;0;0;0,0079184;0,0053838;0;0;0;0;0;0;0;0;0;0;0,0044155;0,0026394;0;0;0;0;0;0,0034164;0;0;0;0;0;0;0;0;0;0;0,0143995;0;0;0;0;0;0;0;0;0;0;0;0,0039455;0,0274173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1125985;0;0,0151442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0500371;0;0,0008066;0;0;0,0045435;0;0;0;0;0;0;0,0102704;0;0;0;0;0,1801755;0;0;0;0;0;0;0;0;0;0;0;0,0027039;0,0553802;0;0;0;0;0;0;0;0,1069763;0;0;0;0;0,1038529;0;0;0;0,0030225;0;0,0378798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0017560;0;0;0;0;0;0;0;0;0;0;0;0;0,0026299;0,0605840;0;0,0308390;0;0;0;0;0;0;0;0
C16841848;SC2;;0;0;0,0893929;0;0;0,0620047;0;0;0,3504840;0,2086840;0;0;0;0;0,0316732;0,0734114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0218652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0024841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0069126;0,0452690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0400725;0;0;0;0,0554022;0;0;0;0;0;0;0;0;0;0;0;0,0123441;0;0;0;0;0;0;0;0
C16809322;SC2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5967325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0838543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3194132;0;0;0;0;0;0;0;0
C17135790;SC6;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0484427;0;0;0;0;0;0;0;0;0;0,6017482;0;0;0;0;0;0;0;0;0;0;0;0;0,3498091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C17011782;SC2;;0;0;0;0;0;0;0;0;0;0,6094156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1518143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2305079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0082621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
